""	"Mean BirA.x"	"Mean FLNc.x"	"cluster"	"id"	"ÿþBirA_1"	"BirA_2"	"BirA_3"	"FLNc_1"	"FLNc_2"	"FLNc_3"	"Mean BirA.y"	"Mean FLNc.y"	"Number of proteins"	"Peptides"	"Unique peptides"	"Sequence coverage [%]"	"Unique sequence coverage [%]"	"Mol. weight [kDa]"	"Q-value"	"Score"	"Intensity"	"Mean"	"BirA_11"	"BirA_12"	"BirA_13"	"BirA_21"	"BirA_22"	"BirA_23"	"BirA_31"	"BirA_32"	"BirA_33"	"FLNc_11"	"FLNc_12"	"FLNc_13"	"FLNc_21"	"FLNc_22"	"FLNc_23"	"FLNc_31"	"FLNc_32"	"FLNc_33"	"Protein IDs"	"Majority protein IDs"	"Protein names"	"Gene names"
"267"	-0.09171408	-0.01341743	3	"807"	-0.1065795	-0.1557856	-0.01277709	-0.06004255	-0.02721351	0.04700376	-0.09171408	-0.01341743	5	31	14	53.7	27.8	63.845	0	323.31	681140000	-0.052565759	-0.086562358	-0.102032185	-0.131144062	-0.150912419	-0.155752778	-0.160691693	-0.01878413	-0.005036499	-0.014510646	-0.044657335	-0.046378087	-0.08909224	-0.010596753	-0.012921546	-0.058122225	0.030154275	0.060206622	0.050650388	"Q80WJ7;F6QHD1;F6QFT1;F6ZQL0;E9PUX0"	"Q80WJ7;F6QHD1;F6QFT1"	"Protein LYRIC"	"Mtdh"
"268"	-0.1616175	-0.0062148	3	"1044"	-0.2125803	-0.3135068	0.04123471	0.08405497	-0.009066746	-0.09363262	-0.1616175	-0.0062148	2	14	12	53.9	46.9	39.289	0	181.53	3.88e+08	-0.100406764	-0.191181585	-0.208133981	-0.238425434	-0.330934286	-0.258541107	-0.351045072	NA	NA	0.041234713	0.108390093	0.0807859	0.062988922	0.004667591	0.017737797	-0.049605623	NA	NA	-0.093632624	"Q9QZQ8-2;Q9QZQ8"	"Q9QZQ8-2;Q9QZQ8"	"Core histone macro-H2A.1"	"H2afy"
"269"	-0.1421673	-0.00846826	3	"548"	-0.1798332	-0.2545988	0.007930019	0.02156457	-0.05056806	0.003598714	-0.1421673	-0.00846826	1	9	9	54.5	54.5	15.807	0	54.938	2246400000	-0.07531779	-0.191100627	-0.156711131	-0.191687748	-0.240211308	-0.266537935	-0.257047176	0.009195843	0.005823743	0.008770471	0.048109062	0.028408764	-0.011824117	-0.026696682	-0.044814065	-0.080193445	0.007577124	-0.001274344	0.004493362	"P62267"	"P62267"	"40S ribosomal protein S23"	"Rps23"
"270"	-0.1166983	-0.1645409	3	"938"	-0.2485439	-0.2502715	0.1487205	-0.2152302	-0.2439083	-0.03448423	-0.1166983	-0.1645409	1	13	13	54.6	54.6	29.298	0	42.848	99723000	-0.140619618	-0.189411342	-0.288260251	-0.26796025	-0.195799187	-0.301447123	-0.253568232	0.126293778	0.146128029	0.173739702	-0.170173675	-0.213065937	-0.262451112	-0.225335121	-0.211681083	-0.294708639	-0.045839541	-0.049790975	-0.007822171	"Q99LX5"	"Q99LX5"	"Multiple myeloma tumor-associated protein 2 homolog"	"Mmtag2"
"271"	-0.1295303	-0.00540339	3	"618"	-0.1693943	-0.2226379	0.003441212	-0.0057903	-0.03678238	0.02636251	-0.1295303	-0.00540339	5	75	74	54.8	54.8	137.61	0	323.31	2164100000	-0.067466856	-0.15571548	-0.150482312	-0.201985031	-0.218438476	-0.216668218	-0.232807025	0.006123594	-0.005718051	0.009918093	0.031339657	-0.02185058	-0.026859976	-0.026900817	-0.035509761	-0.047936548	0.025141947	0.024075003	0.02987057	"Q05D44;REV__D3YVK9;REV__F6W8R9;REV__Q6ZWQ0-3;REV__Q6DFZ2"	"Q05D44"	"Eukaryotic translation initiation factor 5B"	"Eif5b"
"272"	-0.06768738	-0.1049972	3	"762"	-0.1042618	-0.1516873	0.05288703	-0.1632468	-0.08945062	-0.06229431	-0.06768738	-0.1049972	7	28	28	56.5	56.5	60.342	0	323.31	1023300000	-0.086342302	-0.108473681	-0.074182712	-0.130129054	-0.153520629	-0.149231255	-0.152310133	0.061678633	0.036549065	0.060433399	-0.14940387	-0.165985838	-0.174350575	-0.074779868	-0.095343724	-0.098228276	-0.037919659	-0.080080286	-0.068882979	"Q6DFW4;A0A0A0MQ76;A0A087WQ46;A0A087WP00;A0A087WSU5;A0A087WSL8;A0A087WNW0"	"Q6DFW4;A0A0A0MQ76"	"Nucleolar protein 58"	"Nop58"
"273"	-0.2402006	-0.0216449	3	"1031"	-0.2502582	-0.3047795	-0.1655641	0.03996485	-0.05650192	-0.04839762	-0.2402006	-0.0216449	1	43	43	59.2	59.2	93.55	0	323.31	538330000	-0.130922739	-0.233423591	-0.226213574	-0.291137367	-0.2768071	-0.323425263	-0.314106047	-0.163720191	-0.183195487	-0.149776623	0.070683263	0.026752019	0.022459285	-0.024403596	-0.061527859	-0.083574295	-0.061000202	-0.051117778	-0.033074889	"Q9JIK5"	"Q9JIK5"	"Nucleolar RNA helicase 2"	"Ddx21"
"274"	-0.1624438	0.03074649	3	"546"	-0.2198151	-0.2709715	0.003455292	0.1095222	0.001274857	-0.01855758	-0.1624438	0.03074649	2	16	16	59.6	59.6	24.205	0	198.42	1612600000	-0.065848649	-0.222094938	-0.202019602	-0.23533082	-0.299114615	-0.238861814	-0.274938166	0.005523684	0.000520824	0.00432137	0.123909265	0.097469538	0.107187755	0.001915112	0.008632139	-0.006722682	-0.019873865	-0.016220413	-0.019578461	"Q497E9;P62242"	"Q497E9;P62242"	"40S ribosomal protein S8"	"Rps8"
"275"	-0.297919	0.06473774	3	"651"	-0.3612813	-0.4767116	-0.05576419	0.1641061	0.02483936	0.00526773	-0.297919	0.06473774	2	75	75	60.2	60.2	152.04	0	323.31	1689600000	-0.116590636	-0.343892217	-0.344717473	-0.395234108	-0.490609288	-0.468904436	-0.47062096	-0.064593501	-0.041483887	-0.061215188	0.190123916	0.144959629	0.157234788	0.038749807	0.026258085	0.009510193	0.018658902	-0.003593405	0.000737693	"Q3U2W2;Q7TPV4"	"Q3U2W2;Q7TPV4"	"Myb-binding protein 1A"	"Mybbp1a"
"276"	-0.1533305	0.01294917	3	"940"	-0.2333789	-0.2212693	-0.005343155	0.00023721	0.04180436	-0.003194052	-0.1533305	0.01294917	1	40	40	60.9	60.9	74.112	0	169.84	1003500000	-0.070190641	-0.219250754	-0.218682706	-0.262203246	-0.238839239	-0.196658999	-0.228309676	-0.022130128	-0.008587841	0.014688506	0.022770373	-0.004149374	-0.017909369	0.08314614	0.037919678	0.004347255	-0.019078992	0.006294874	0.003201962	"Q99ME9"	"Q99ME9"	"Nucleolar GTP-binding protein 1"	"Gtpbp4"
"277"	-0.03255346	-0.0862366	3	"614"	-0.02954862	-0.06320097	-0.0049108	-0.1905285	-0.09356526	0.02538397	-0.03255346	-0.0862366	2	54	54	61	61	90.875	0	323.31	2269400000	-0.059395032	-0.031624474	-0.002617983	-0.054403398	-0.052468248	-0.058498513	-0.078636132	-0.005520066	-0.00599097	-0.003221364	-0.165303677	-0.194680825	-0.211601064	-0.080337815	-0.090610713	-0.109747253	0.007491745	0.028611906	0.040048264	"Q04750;Q8R4U6"	"Q04750"	"DNA topoisomerase 1"	"Top1"
"278"	-0.03315951	0.1029422	3	"518"	-0.09210811	-0.08800533	0.08063489	-0.06253146	0.1231089	0.2482491	-0.03315951	0.1029422	1	35	2	61.6	3.2	57.984	0	323.31	1.445e+09	0.034891338	-0.078479983	-0.08572033	-0.112124011	-0.073050804	-0.083783016	-0.107182167	0.064907044	0.101815775	0.075181857	-0.049062915	-0.063971013	-0.074560463	0.142842457	0.130539477	0.095944785	0.24479647	0.259426624	0.240524292	"P52480-2"	"P52480-2"	"Pyruvate kinase PKM"	"Pkm"
"279"	0.1451777	-0.001306282	3	"610"	0.09366278	0.1513104	0.1905599	-0.1433703	0.03544309	0.1040084	0.1451777	-0.001306282	1	21	4	62.2	16	49.67	0	89.796	121170000	0.06251716	0.127784878	0.036628921	0.116574526	0.165630072	0.105544247	0.182756945	NA	0.216113091	0.165006787	-0.100232661	-0.143826425	-0.186051816	0.028951554	0.086360946	-0.00898322	NA	0.060773365	0.147243351	"P99024"	"P99024"	"Tubulin beta-5 chain"	"Tubb5"
"280"	-0.08560933	-0.03413919	3	"553"	-0.1034547	-0.1635008	0.01012748	-0.07047978	-0.07404864	0.04211086	-0.08560933	-0.03413919	3	19	19	62.2	62.2	17.695	0	173.61	7745200000	-0.059874257	-0.093201801	-0.076222494	-0.140939802	-0.150850937	-0.156349957	-0.183301434	0.008557577	0.012246511	0.009578363	-0.060395598	-0.057552021	-0.093491726	-0.067480028	-0.053193733	-0.101472147	0.043205019	0.036788534	0.046339042	"Q5M9M5;P62751;D3YTY6"	"Q5M9M5;P62751"	"60S ribosomal protein L23a"	"Rpl23a"
"281"	-0.9327099	0.3158202	3	"858"	-0.8059023	-0.7900769	-1.202151	0.2250339	0.5145731	0.2078537	-0.9327099	0.3158202	1	16	16	62.3	62.3	32.237	0	63.06	105130000	-0.30844483	-0.712556601	-0.854461789	-0.850688517	-0.85707891	-0.740884125	-0.77226752	-1.612503409	-1.057694316	-0.936253965	0.115006506	0.279782772	0.280312479	0.627456188	0.359369516	0.556893528	0.252246052	0.080301717	0.291013449	"Q8CDN6"	"Q8CDN6"	"Thioredoxin-like protein 1"	"Txnl1"
"282"	-0.1629108	-0.02286097	3	"903"	-0.2432397	-0.25648	0.01098729	0.03480697	-0.06814369	-0.0352462	-0.1629108	-0.02286097	3	14	14	62.8	62.8	30.645	0	61.101	91811000	-0.092885889	-0.199166104	-0.250124633	-0.28042841	-0.282146484	-0.205811828	-0.281481683	0.014310462	-0.006859279	0.025510684	0.022637708	0.00962561	0.072157606	-0.008812984	-0.110791646	-0.084826425	-0.036509674	-0.032676727	-0.036552191	"Q91VE6-2;Q91VE6;E0CXU3"	"Q91VE6-2;Q91VE6"	"MKI67 FHA domain-interacting nucleolar phosphoprotein"	"Nifk"
"283"	-0.00348102	-0.1251276	3	"18"	-0.1553994	0.1699636	-0.02500722	-0.5003662	-0.005065092	0.1300485	-0.00348102	-0.1251276	13	18	18	64	64	35.81	0	207.44	1584800000	-0.064304307	-0.146076784	-0.11872378	-0.201397702	0.14154385	0.205096051	0.163250849	-0.033562589	-0.043409016	0.001949955	-0.477902293	-0.5084759	-0.51472038	-0.010766231	0.005106824	-0.009535869	0.130558908	0.125090703	0.134495869	"D2KHZ9;A0A0A0MQF6;P16858;S4R1W1;S4R257;D3YYI5;S4R1W8;S4R1N5;V9GX06;A0A0R4J0X7;S4R2G5;Q64467;V9GXA7"	"D2KHZ9;A0A0A0MQF6;P16858;S4R1W1;S4R257;D3YYI5"	"Glyceraldehyde-3-phosphate dehydrogenase"	"GAPDH;Gapdh;Gm3839;Gm7293"
"284"	-0.1015317	-0.03011163	3	"541"	-0.1261887	-0.1754616	-0.002944914	-0.04454501	-0.08171544	0.03592557	-0.1015317	-0.03011163	4	16	16	64.8	64.8	17.258	0	84.42	1528100000	-0.065821681	-0.087225452	-0.111141235	-0.180199504	-0.133629933	-0.198500231	-0.194254532	0.052655492	-0.05156257	-0.009927663	0.009039901	-0.053193733	-0.089481212	-0.044970706	-0.097639017	-0.102536596	0.021974467	0.027186459	0.058615804	"Q4FZH2;P61255;B1ARA3;B1ARA5"	"Q4FZH2;P61255;B1ARA3;B1ARA5"	"60S ribosomal protein L26"	"Rpl26"
"285"	0.05543179	0.06824126	3	"582"	0.1085742	0.1111403	-0.05341909	-0.07330207	0.1031722	0.1748536	0.05543179	0.06824126	1	21	2	66.3	5.8	42.051	0	194.65	991380000	0.061836523	0.096388541	0.128722295	0.100611746	0.092088729	0.10445299	0.136879027	-0.056807306	-0.072306357	-0.031143615	-0.074487321	-0.058312133	-0.087106742	0.097464077	0.11252898	0.099523619	0.178372547	0.16488795	0.181300387	"P68134"	"P68134"	"Actin, alpha skeletal muscle"	"Acta1"
"286"	-0.1095999	-0.03143612	3	"863"	-0.1231936	-0.2061203	0.000514225	-0.06510705	-0.06817445	0.03897315	-0.1095999	-0.03143612	2	46	46	67.3	67.3	60.786	0	323.31	3619800000	-0.07051801	-0.103380114	-0.099698447	-0.166502267	-0.210708454	-0.207041308	-0.200611219	0.00483704	-0.004075367	0.000781002	-0.034788828	-0.070591904	-0.089940421	-0.053347398	-0.05835009	-0.09282586	0.04816981	0.029018339	0.039731313	"Q8CI11;Q8CI11-2"	"Q8CI11;Q8CI11-2"	"Guanine nucleotide-binding protein-like 3"	"Gnl3"
"287"	-0.03315084	-0.004754236	3	"577"	-0.1192888	-0.07724014	0.09707642	-0.1476252	0.02951206	0.1038505	-0.03315084	-0.004754236	4	21	1	70.7	4.5	41.792	0	323.31	2.169e+09	-0.018952539	-0.088517465	-0.103992149	-0.165356785	-0.08727324	-0.06934128	-0.075105906	0.10971351	0.071734764	0.109780982	-0.126033917	-0.143014789	-0.173827022	0.057282798	0.028849445	0.002403939	0.105305761	0.094680719	0.111564927	"Q4KL81;P63260;B1ATY1;G3UYG0"	"Q4KL81;P63260"	"Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed"	"Actg1"
"288"	-0.02139528	-0.1074553	3	"990"	-0.002514529	-0.05130251	-0.01036879	-0.1889313	-0.09616894	-0.03726579	-0.02139528	-0.1074553	8	39	39	72.2	72.2	64.464	0	323.31	981880000	-0.064425309	0.009663333	0.011401261	-0.028608182	-0.053056736	-0.043548211	-0.057302598	-0.008047761	-0.024099678	0.001041076	-0.164650202	-0.193514198	-0.208629459	-0.072654232	-0.091772415	-0.124080174	-0.043677863	-0.047134947	-0.02098457	"Q9D6Z1;E0CXZ0;A2APD7;F6USW7;F7CHQ7;F7CHP9;F6U250;F6V095"	"Q9D6Z1"	"Nucleolar protein 56"	"Nop56"
